axis,start_idx,end_idx,start_time,end_time,duration_sec,peak_resid,label
Axis #1,22853,22853,2022-10-18 01:20:24.309000+00:00,2022-10-18 01:20:24.309000+00:00,0.0,5.4089,WARNING
Axis #6,22854,22854,2022-10-18 01:20:26.315000+00:00,2022-10-18 01:20:26.315000+00:00,0.0,4.2304,WARNING
Axis #3,22865,22865,2022-10-18 01:20:51.119000+00:00,2022-10-18 01:20:51.119000+00:00,0.0,11.77,WARNING
Axis #7,22878,22878,2022-10-18 01:21:15.623000+00:00,2022-10-18 01:21:15.623000+00:00,0.0,6.3696,WARNING
Axis #7,22889,22889,2022-10-18 01:21:36.833000+00:00,2022-10-18 01:21:36.833000+00:00,0.0,5.5506,WARNING
Axis #1,22892,22892,2022-10-18 01:21:42.734000+00:00,2022-10-18 01:21:42.734000+00:00,0.0,5.1935,WARNING
Axis #4,22894,22894,2022-10-18 01:21:46.520000+00:00,2022-10-18 01:21:46.520000+00:00,0.0,4.2239,WARNING
Axis #4,22911,22911,2022-10-18 01:22:22.051000+00:00,2022-10-18 01:22:22.051000+00:00,0.0,3.7269,WARNING
Axis #3,22926,22926,2022-10-18 01:22:50.301000+00:00,2022-10-18 01:22:50.301000+00:00,0.0,11.8986,WARNING
Axis #5,22930,22930,2022-10-18 01:23:02.108000+00:00,2022-10-18 01:23:02.108000+00:00,0.0,4.6608,WARNING
Axis #8,22931,22931,2022-10-18 01:23:03.909000+00:00,2022-10-18 01:23:03.909000+00:00,0.0,1.0714,WARNING
Axis #3,22932,22932,2022-10-18 01:23:05.822000+00:00,2022-10-18 01:23:05.822000+00:00,0.0,12.9408,WARNING
Axis #8,22933,22933,2022-10-18 01:23:07.755000+00:00,2022-10-18 01:23:07.755000+00:00,0.0,1.0718,WARNING
Axis #1,22950,22950,2022-10-18 01:23:39.962000+00:00,2022-10-18 01:23:39.962000+00:00,0.0,4.6329,WARNING
Axis #1,22961,22961,2022-10-18 01:24:04.673000+00:00,2022-10-18 01:24:04.673000+00:00,0.0,4.7095,WARNING
Axis #1,22969,22969,2022-10-18 01:24:19.598000+00:00,2022-10-18 01:24:19.598000+00:00,0.0,5.6048,WARNING
Axis #3,22972,22972,2022-10-18 01:24:25.417000+00:00,2022-10-18 01:24:25.417000+00:00,0.0,12.8414,WARNING
Axis #5,22977,22977,2022-10-18 01:24:35.066000+00:00,2022-10-18 01:24:35.066000+00:00,0.0,4.604,WARNING
Axis #1,22981,22981,2022-10-18 01:24:43.019000+00:00,2022-10-18 01:24:43.019000+00:00,0.0,4.3546,WARNING
Axis #4,22994,22994,2022-10-18 01:25:10.947000+00:00,2022-10-18 01:25:10.947000+00:00,0.0,3.7085,WARNING
Axis #5,23002,23002,2022-10-18 01:25:26.209000+00:00,2022-10-18 01:25:26.209000+00:00,0.0,5.4074,WARNING
Axis #3,23007,23007,2022-10-18 01:25:35.726000+00:00,2022-10-18 01:25:35.726000+00:00,0.0,12.9487,WARNING
Axis #5,23007,23007,2022-10-18 01:25:35.726000+00:00,2022-10-18 01:25:35.726000+00:00,0.0,4.5651,WARNING
Axis #1,23008,23008,2022-10-18 01:25:37.654000+00:00,2022-10-18 01:25:37.654000+00:00,0.0,5.1401,WARNING
Axis #2,23008,23008,2022-10-18 01:25:37.654000+00:00,2022-10-18 01:25:37.654000+00:00,0.0,14.7945,WARNING
Axis #8,23009,23009,2022-10-18 01:25:39.551000+00:00,2022-10-18 01:25:39.551000+00:00,0.0,0.865,WARNING
Axis #1,23011,23011,2022-10-18 01:25:43.307000+00:00,2022-10-18 01:25:43.307000+00:00,0.0,5.8829,WARNING
Axis #6,23020,23020,2022-10-18 01:26:00.377000+00:00,2022-10-18 01:26:00.377000+00:00,0.0,4.2264,WARNING
Axis #7,23020,23020,2022-10-18 01:26:00.377000+00:00,2022-10-18 01:26:00.377000+00:00,0.0,4.8328,WARNING
Axis #8,23020,23020,2022-10-18 01:26:00.377000+00:00,2022-10-18 01:26:00.377000+00:00,0.0,0.8897,WARNING
Axis #4,23028,23028,2022-10-18 01:26:19.572000+00:00,2022-10-18 01:26:19.572000+00:00,0.0,3.6659,WARNING
Axis #6,23028,23028,2022-10-18 01:26:19.572000+00:00,2022-10-18 01:26:19.572000+00:00,0.0,4.0957,WARNING
Axis #3,23036,23036,2022-10-18 01:26:34.806000+00:00,2022-10-18 01:26:34.806000+00:00,0.0,10.4435,WARNING
Axis #4,23039,23039,2022-10-18 01:26:40.529000+00:00,2022-10-18 01:26:40.529000+00:00,0.0,5.1228,WARNING
Axis #3,23043,23043,2022-10-18 01:26:47.987000+00:00,2022-10-18 01:26:47.987000+00:00,0.0,10.2215,WARNING
Axis #6,23046,23046,2022-10-18 01:26:53.608000+00:00,2022-10-18 01:26:53.608000+00:00,0.0,4.7482,WARNING
Axis #7,23046,23046,2022-10-18 01:26:53.608000+00:00,2022-10-18 01:26:53.608000+00:00,0.0,6.0458,WARNING
Axis #7,23050,23050,2022-10-18 01:27:01.067000+00:00,2022-10-18 01:27:01.067000+00:00,0.0,5.0484,WARNING
Axis #8,23054,23054,2022-10-18 01:27:08.507000+00:00,2022-10-18 01:27:08.507000+00:00,0.0,0.9226,WARNING
Axis #2,23072,23072,2022-10-18 01:27:47.143000+00:00,2022-10-18 01:27:47.143000+00:00,0.0,15.8744,WARNING
Axis #8,23074,23074,2022-10-18 01:27:50.961000+00:00,2022-10-18 01:27:50.961000+00:00,0.0,0.8412,WARNING
Axis #5,23080,23080,2022-10-18 01:28:02.270000+00:00,2022-10-18 01:28:02.270000+00:00,0.0,5.9672,WARNING
Axis #4,23085,23085,2022-10-18 01:28:11.788000+00:00,2022-10-18 01:28:11.788000+00:00,0.0,4.0067,WARNING
Axis #8,23090,23090,2022-10-18 01:28:25.032000+00:00,2022-10-18 01:28:25.032000+00:00,0.0,0.9763,WARNING
Axis #4,23107,23107,2022-10-18 01:28:57.135000+00:00,2022-10-18 01:28:57.135000+00:00,0.0,4.3261,WARNING
Axis #5,23116,23116,2022-10-18 01:29:14.346000+00:00,2022-10-18 01:29:14.346000+00:00,0.0,6.0124,WARNING
Axis #5,23124,23124,2022-10-18 01:29:33.346000+00:00,2022-10-18 01:29:33.346000+00:00,0.0,4.6884,WARNING
Axis #8,23127,23127,2022-10-18 01:29:39.002000+00:00,2022-10-18 01:29:39.002000+00:00,0.0,0.8927,WARNING
Axis #2,23130,23130,2022-10-18 01:29:44.691000+00:00,2022-10-18 01:29:44.691000+00:00,0.0,14.0143,WARNING
Axis #1,23135,23135,2022-10-18 01:29:53.986000+00:00,2022-10-18 01:29:53.986000+00:00,0.0,4.9794,WARNING
Axis #4,23136,23136,2022-10-18 01:29:56.007000+00:00,2022-10-18 01:29:56.007000+00:00,0.0,3.5774,WARNING
Axis #6,23141,23141,2022-10-18 01:30:05.658000+00:00,2022-10-18 01:30:05.658000+00:00,0.0,3.6203,WARNING
Axis #2,23153,23153,2022-10-18 01:30:32.252000+00:00,2022-10-18 01:30:32.252000+00:00,0.0,13.6712,WARNING
Axis #7,23158,23158,2022-10-18 01:30:41.634000+00:00,2022-10-18 01:30:41.634000+00:00,0.0,5.1297,WARNING
Axis #1,23162,23162,2022-10-18 01:30:49.182000+00:00,2022-10-18 01:30:49.182000+00:00,0.0,5.1273,WARNING
Axis #8,23162,23162,2022-10-18 01:30:49.182000+00:00,2022-10-18 01:30:49.182000+00:00,0.0,0.8199,WARNING
Axis #3,23166,23166,2022-10-18 01:30:56.535000+00:00,2022-10-18 01:30:56.535000+00:00,0.0,11.7895,WARNING
Axis #4,23172,23172,2022-10-18 01:31:08.003000+00:00,2022-10-18 01:31:08.003000+00:00,0.0,3.5238,WARNING
Axis #8,23173,23173,2022-10-18 01:31:09.908000+00:00,2022-10-18 01:31:09.908000+00:00,0.0,1.0035,WARNING
Axis #4,23174,23174,2022-10-18 01:31:11.815000+00:00,2022-10-18 01:31:11.815000+00:00,0.0,3.3814,WARNING
Axis #7,23177,23177,2022-10-18 01:31:17.472000+00:00,2022-10-18 01:31:17.472000+00:00,0.0,4.5309,WARNING
Axis #4,23179,23179,2022-10-18 01:31:21.285000+00:00,2022-10-18 01:31:21.285000+00:00,0.0,3.5575,WARNING
Axis #3,23180,23180,2022-10-18 01:31:23.191000+00:00,2022-10-18 01:31:23.191000+00:00,0.0,11.7413,WARNING
Axis #3,23193,23193,2022-10-18 01:31:52.193000+00:00,2022-10-18 01:31:52.193000+00:00,0.0,13.0919,WARNING
Axis #2,23199,23199,2022-10-18 01:32:03.698000+00:00,2022-10-18 01:32:03.698000+00:00,0.0,18.5723,WARNING
Axis #1,23200,23200,2022-10-18 01:32:05.585000+00:00,2022-10-18 01:32:05.585000+00:00,0.0,4.5601,WARNING
Axis #7,23219,23219,2022-10-18 01:32:45.614000+00:00,2022-10-18 01:32:45.614000+00:00,0.0,4.5172,WARNING
Axis #5,23228,23228,2022-10-18 01:33:02.786000+00:00,2022-10-18 01:33:02.786000+00:00,0.0,5.6277,WARNING
Axis #8,23232,23232,2022-10-18 01:33:10.318000+00:00,2022-10-18 01:33:10.318000+00:00,0.0,1.0027,WARNING
Axis #7,23245,23245,2022-10-18 01:33:35.019000+00:00,2022-10-18 01:33:35.019000+00:00,0.0,5.5547,WARNING
Axis #5,23247,23247,2022-10-18 01:33:42.889000+00:00,2022-10-18 01:33:42.889000+00:00,0.0,4.6182,WARNING
Axis #2,23252,23252,2022-10-18 01:33:52.566000+00:00,2022-10-18 01:33:52.566000+00:00,0.0,14.4713,WARNING
Axis #2,23259,23259,2022-10-18 01:34:05.804000+00:00,2022-10-18 01:34:05.804000+00:00,0.0,18.4469,WARNING
Axis #6,23274,23274,2022-10-18 01:34:34.597000+00:00,2022-10-18 01:34:34.597000+00:00,0.0,4.0521,WARNING
Axis #4,23280,23280,2022-10-18 01:34:49.722000+00:00,2022-10-18 01:34:49.722000+00:00,0.0,3.5766,WARNING
Axis #2,23288,23288,2022-10-18 01:35:04.893000+00:00,2022-10-18 01:35:04.893000+00:00,0.0,21.256,WARNING
Axis #7,23289,23289,2022-10-18 01:35:06.799000+00:00,2022-10-18 01:35:06.799000+00:00,0.0,4.9231,WARNING
Axis #2,23293,23293,2022-10-18 01:35:14.543000+00:00,2022-10-18 01:35:14.543000+00:00,0.0,17.0679,WARNING
Axis #3,23302,23302,2022-10-18 01:35:31.647000+00:00,2022-10-18 01:35:31.647000+00:00,0.0,10.8379,WARNING
Axis #6,23304,23304,2022-10-18 01:35:35.583000+00:00,2022-10-18 01:35:35.583000+00:00,0.0,3.7505,WARNING
Axis #1,23307,23307,2022-10-18 01:35:41.176000+00:00,2022-10-18 01:35:41.176000+00:00,0.0,4.8573,WARNING
Axis #6,23308,23308,2022-10-18 01:35:43.103000+00:00,2022-10-18 01:35:43.103000+00:00,0.0,5.3347,WARNING
Axis #4,23314,23314,2022-10-18 01:35:57.863000+00:00,2022-10-18 01:35:57.863000+00:00,0.0,3.333,WARNING
Axis #6,23315,23315,2022-10-18 01:35:59.695000+00:00,2022-10-18 01:35:59.695000+00:00,0.0,3.5441,WARNING
Axis #7,23322,23322,2022-10-18 01:36:13.253000+00:00,2022-10-18 01:36:13.253000+00:00,0.0,5.1076,WARNING
Axis #2,23327,23327,2022-10-18 01:36:23.050000+00:00,2022-10-18 01:36:23.050000+00:00,0.0,16.5546,WARNING
Axis #5,23330,23330,2022-10-18 01:36:28.802000+00:00,2022-10-18 01:36:28.802000+00:00,0.0,4.2358,WARNING
Axis #3,23335,23335,2022-10-18 01:36:38.268000+00:00,2022-10-18 01:36:38.268000+00:00,0.0,16.5542,WARNING
Axis #7,23337,23337,2022-10-18 01:36:42.002000+00:00,2022-10-18 01:36:42.002000+00:00,0.0,5.0625,WARNING
Axis #4,23345,23345,2022-10-18 01:37:00.557000+00:00,2022-10-18 01:37:00.557000+00:00,0.0,4.4043,WARNING
Axis #1,23346,23346,2022-10-18 01:37:02.495000+00:00,2022-10-18 01:37:02.495000+00:00,0.0,4.7857,WARNING
Axis #4,23351,23351,2022-10-18 01:37:12.197000+00:00,2022-10-18 01:37:12.197000+00:00,0.0,4.4972,WARNING
Axis #8,23358,23358,2022-10-18 01:37:25.834000+00:00,2022-10-18 01:37:25.834000+00:00,0.0,1.2264,WARNING
Axis #7,23362,23362,2022-10-18 01:37:33.314000+00:00,2022-10-18 01:37:33.314000+00:00,0.0,5.2857,WARNING
Axis #5,23364,23365,2022-10-18 01:37:37.095000+00:00,2022-10-18 01:37:38.971000+00:00,1.876,5.3403,WARNING
Axis #8,23364,23364,2022-10-18 01:37:37.095000+00:00,2022-10-18 01:37:37.095000+00:00,0.0,0.8952,WARNING
Axis #3,23365,23365,2022-10-18 01:37:38.971000+00:00,2022-10-18 01:37:38.971000+00:00,0.0,12.2952,WARNING
Axis #8,23366,23366,2022-10-18 01:37:40.882000+00:00,2022-10-18 01:37:40.882000+00:00,0.0,1.2241,WARNING
Axis #4,23373,23373,2022-10-18 01:37:54.329000+00:00,2022-10-18 01:37:54.329000+00:00,0.0,5.0403,WARNING
Axis #4,23375,23375,2022-10-18 01:38:02.095000+00:00,2022-10-18 01:38:02.095000+00:00,0.0,3.3157,WARNING
Axis #3,23376,23376,2022-10-18 01:38:03.950000+00:00,2022-10-18 01:38:03.950000+00:00,0.0,12.0229,WARNING
Axis #2,23381,23381,2022-10-18 01:38:13.508000+00:00,2022-10-18 01:38:13.508000+00:00,0.0,23.7663,WARNING
Axis #5,23383,23383,2022-10-18 01:38:17.320000+00:00,2022-10-18 01:38:17.320000+00:00,0.0,4.1518,WARNING
Axis #1,23385,23385,2022-10-18 01:38:21.074000+00:00,2022-10-18 01:38:21.074000+00:00,0.0,5.3756,WARNING
Axis #4,23386,23386,2022-10-18 01:38:23.007000+00:00,2022-10-18 01:38:23.007000+00:00,0.0,4.4852,WARNING
Axis #7,23389,23389,2022-10-18 01:38:28.632000+00:00,2022-10-18 01:38:28.632000+00:00,0.0,5.0256,WARNING
Axis #4,23394,23394,2022-10-18 01:38:38.053000+00:00,2022-10-18 01:38:38.053000+00:00,0.0,3.4172,WARNING
Axis #2,23395,23395,2022-10-18 01:38:39.951000+00:00,2022-10-18 01:38:39.951000+00:00,0.0,16.7546,WARNING
Axis #7,23401,23401,2022-10-18 01:38:51.530000+00:00,2022-10-18 01:38:51.530000+00:00,0.0,5.054,WARNING
Axis #8,23403,23403,2022-10-18 01:38:55.350000+00:00,2022-10-18 01:38:55.350000+00:00,0.0,0.8337,WARNING
Axis #3,23411,23411,2022-10-18 01:39:14.320000+00:00,2022-10-18 01:39:14.320000+00:00,0.0,12.9786,WARNING
Axis #3,23419,23419,2022-10-18 01:39:29.127000+00:00,2022-10-18 01:39:29.127000+00:00,0.0,11.0609,WARNING
Axis #1,23422,23422,2022-10-18 01:39:34.834000+00:00,2022-10-18 01:39:34.834000+00:00,0.0,6.4469,WARNING
Axis #8,23429,23429,2022-10-18 01:39:48.299000+00:00,2022-10-18 01:39:48.299000+00:00,0.0,0.9716,WARNING
Axis #5,23430,23430,2022-10-18 01:39:50.222000+00:00,2022-10-18 01:39:50.222000+00:00,0.0,4.8281,WARNING
Axis #3,23447,23447,2022-10-18 01:40:26.234000+00:00,2022-10-18 01:40:26.234000+00:00,0.0,10.124,WARNING
Axis #1,23456,23456,2022-10-18 01:40:43.404000+00:00,2022-10-18 01:40:43.404000+00:00,0.0,5.3146,WARNING
Axis #5,23457,23457,2022-10-18 01:40:45.393000+00:00,2022-10-18 01:40:45.393000+00:00,0.0,5.086,WARNING
Axis #2,23470,23470,2022-10-18 01:41:10.213000+00:00,2022-10-18 01:41:10.213000+00:00,0.0,17.868,WARNING
Axis #1,23472,23472,2022-10-18 01:41:17.445000+00:00,2022-10-18 01:41:17.445000+00:00,0.0,4.3252,WARNING
Axis #8,23475,23475,2022-10-18 01:41:23.243000+00:00,2022-10-18 01:41:23.243000+00:00,0.0,1.1989,WARNING
Axis #1,23478,23478,2022-10-18 01:41:29.181000+00:00,2022-10-18 01:41:29.181000+00:00,0.0,4.3559,WARNING
Axis #8,23499,23499,2022-10-18 01:42:08.945000+00:00,2022-10-18 01:42:08.945000+00:00,0.0,0.9552,WARNING
Axis #6,23510,23510,2022-10-18 01:42:33.392000+00:00,2022-10-18 01:42:33.392000+00:00,0.0,3.5995,WARNING
Axis #5,23512,23512,2022-10-18 01:42:37.155000+00:00,2022-10-18 01:42:37.155000+00:00,0.0,5.7899,WARNING
Axis #4,23516,23516,2022-10-18 01:42:44.705000+00:00,2022-10-18 01:42:44.705000+00:00,0.0,3.4556,WARNING
Axis #3,23517,23517,2022-10-18 01:42:46.627000+00:00,2022-10-18 01:42:46.627000+00:00,0.0,11.2227,WARNING
Axis #8,23518,23518,2022-10-18 01:42:48.638000+00:00,2022-10-18 01:42:48.638000+00:00,0.0,0.8674,WARNING
Axis #2,23525,23525,2022-10-18 01:43:02.237000+00:00,2022-10-18 01:43:02.237000+00:00,0.0,14.3463,WARNING
Axis #5,23529,23529,2022-10-18 01:43:09.979000+00:00,2022-10-18 01:43:09.979000+00:00,0.0,4.5364,WARNING
Axis #8,23532,23532,2022-10-18 01:43:15.850000+00:00,2022-10-18 01:43:15.850000+00:00,0.0,0.9304,WARNING
Axis #7,23534,23534,2022-10-18 01:43:19.701000+00:00,2022-10-18 01:43:19.701000+00:00,0.0,4.8742,WARNING
Axis #1,23539,23539,2022-10-18 01:43:32.733000+00:00,2022-10-18 01:43:32.733000+00:00,0.0,5.7936,WARNING
Axis #2,23539,23539,2022-10-18 01:43:32.733000+00:00,2022-10-18 01:43:32.733000+00:00,0.0,18.2966,WARNING
Axis #7,23552,23552,2022-10-18 01:43:57.646000+00:00,2022-10-18 01:43:57.646000+00:00,0.0,4.9655,WARNING
Axis #3,23553,23553,2022-10-18 01:43:59.536000+00:00,2022-10-18 01:43:59.536000+00:00,0.0,11.2906,WARNING
Axis #5,23567,23567,2022-10-18 01:44:29.706000+00:00,2022-10-18 01:44:29.706000+00:00,0.0,5.3775,WARNING
Axis #1,23575,23575,2022-10-18 01:44:45.285000+00:00,2022-10-18 01:44:45.285000+00:00,0.0,4.5582,WARNING
Axis #1,23580,23580,2022-10-18 01:44:54.877000+00:00,2022-10-18 01:44:54.877000+00:00,0.0,4.6398,WARNING
Axis #4,23594,23594,2022-10-18 01:45:21.190000+00:00,2022-10-18 01:45:21.190000+00:00,0.0,3.1752,WARNING
Axis #3,23599,23599,2022-10-18 01:45:34.164000+00:00,2022-10-18 01:45:34.164000+00:00,0.0,10.828,WARNING
Axis #5,23604,23604,2022-10-18 01:45:43.628000+00:00,2022-10-18 01:45:43.628000+00:00,0.0,4.7562,WARNING
Axis #1,23605,23605,2022-10-18 01:45:45.550000+00:00,2022-10-18 01:45:45.550000+00:00,0.0,4.4007,WARNING
Axis #3,23605,23605,2022-10-18 01:45:45.550000+00:00,2022-10-18 01:45:45.550000+00:00,0.0,12.9893,WARNING
Axis #1,23615,23615,2022-10-18 01:46:04.452000+00:00,2022-10-18 01:46:04.452000+00:00,0.0,4.5615,WARNING
Axis #2,23622,23622,2022-10-18 01:46:17.652000+00:00,2022-10-18 01:46:17.652000+00:00,0.0,17.3791,WARNING
Axis #8,23625,23625,2022-10-18 01:46:23.299000+00:00,2022-10-18 01:46:23.299000+00:00,0.0,0.8593,WARNING
Axis #2,23635,23635,2022-10-18 01:46:46.116000+00:00,2022-10-18 01:46:46.116000+00:00,0.0,17.8163,WARNING
Axis #3,23638,23638,2022-10-18 01:46:51.817000+00:00,2022-10-18 01:46:51.817000+00:00,0.0,12.2816,WARNING
Axis #1,23639,23639,2022-10-18 01:46:53.674000+00:00,2022-10-18 01:46:53.674000+00:00,0.0,4.6396,WARNING
Axis #8,23643,23643,2022-10-18 01:47:01.220000+00:00,2022-10-18 01:47:01.220000+00:00,0.0,0.8182,WARNING
Axis #6,23650,23650,2022-10-18 01:47:14.284000+00:00,2022-10-18 01:47:14.284000+00:00,0.0,4.3079,WARNING
Axis #3,23673,23673,2022-10-18 01:48:02.035000+00:00,2022-10-18 01:48:02.035000+00:00,0.0,10.4962,WARNING
Axis #4,23677,23677,2022-10-18 01:48:09.581000+00:00,2022-10-18 01:48:09.581000+00:00,0.0,4.38,WARNING
Axis #7,23686,23686,2022-10-18 01:48:26.550000+00:00,2022-10-18 01:48:26.550000+00:00,0.0,4.5253,WARNING
Axis #6,23695,23695,2022-10-18 01:48:47.707000+00:00,2022-10-18 01:48:47.707000+00:00,0.0,4.7478,WARNING
Axis #1,23696,23696,2022-10-18 01:48:49.589000+00:00,2022-10-18 01:48:49.589000+00:00,0.0,4.8845,WARNING
Axis #4,23700,23700,2022-10-18 01:48:57.157000+00:00,2022-10-18 01:48:57.157000+00:00,0.0,4.1695,WARNING
Axis #8,23701,23701,2022-10-18 01:48:58.957000+00:00,2022-10-18 01:48:58.957000+00:00,0.0,1.1852,WARNING
Axis #3,23702,23702,2022-10-18 01:49:00.820000+00:00,2022-10-18 01:49:00.820000+00:00,0.0,12.1883,WARNING
Axis #2,23706,23706,2022-10-18 01:49:08.429000+00:00,2022-10-18 01:49:08.429000+00:00,0.0,14.5636,WARNING
Axis #4,23708,23708,2022-10-18 01:49:12.096000+00:00,2022-10-18 01:49:12.096000+00:00,0.0,4.0984,WARNING
Axis #1,23723,23723,2022-10-18 01:49:40.589000+00:00,2022-10-18 01:49:40.589000+00:00,0.0,4.8313,WARNING
Axis #3,23723,23723,2022-10-18 01:49:40.589000+00:00,2022-10-18 01:49:40.589000+00:00,0.0,10.8514,WARNING
Axis #6,23724,23724,2022-10-18 01:49:42.527000+00:00,2022-10-18 01:49:42.527000+00:00,0.0,3.8737,WARNING
Axis #2,23730,23730,2022-10-18 01:49:57.893000+00:00,2022-10-18 01:49:57.893000+00:00,0.0,14.9223,WARNING
Axis #5,23733,23733,2022-10-18 01:50:03.471000+00:00,2022-10-18 01:50:03.471000+00:00,0.0,4.6689,WARNING
Axis #1,23742,23742,2022-10-18 01:50:20.582000+00:00,2022-10-18 01:50:20.582000+00:00,0.0,5.2656,WARNING
Axis #2,23750,23750,2022-10-18 01:50:35.653000+00:00,2022-10-18 01:50:35.653000+00:00,0.0,17.5412,WARNING
Axis #6,23754,23754,2022-10-18 01:50:43.097000+00:00,2022-10-18 01:50:43.097000+00:00,0.0,4.2368,WARNING
Axis #1,23757,23757,2022-10-18 01:50:48.925000+00:00,2022-10-18 01:50:48.925000+00:00,0.0,4.8143,WARNING
Axis #6,23762,23762,2022-10-18 01:51:02.238000+00:00,2022-10-18 01:51:02.238000+00:00,0.0,4.5311,WARNING
Axis #6,23774,23774,2022-10-18 01:51:25.073000+00:00,2022-10-18 01:51:25.073000+00:00,0.0,4.2241,WARNING
Axis #1,23781,23781,2022-10-18 01:51:38.456000+00:00,2022-10-18 01:51:38.456000+00:00,0.0,4.435,WARNING
Axis #5,23787,23787,2022-10-18 01:51:49.956000+00:00,2022-10-18 01:51:49.956000+00:00,0.0,5.7441,WARNING
Axis #3,23794,23794,2022-10-18 01:52:06.925000+00:00,2022-10-18 01:52:06.925000+00:00,0.0,11.4514,WARNING
Axis #6,23794,23795,2022-10-18 01:52:06.925000+00:00,2022-10-18 01:52:08.870000+00:00,1.945,4.7361,WARNING
Axis #8,23797,23797,2022-10-18 01:52:12.738000+00:00,2022-10-18 01:52:12.738000+00:00,0.0,1.1131,WARNING
Axis #5,23804,23804,2022-10-18 01:52:26.114000+00:00,2022-10-18 01:52:26.114000+00:00,0.0,4.5974,WARNING
Axis #5,23818,23818,2022-10-18 01:52:53.056000+00:00,2022-10-18 01:52:53.056000+00:00,0.0,10.4861,WARNING
Axis #1,23819,23819,2022-10-18 01:52:54.921000+00:00,2022-10-18 01:52:54.921000+00:00,0.0,7.1953,WARNING
Axis #6,23820,23820,2022-10-18 01:52:56.827000+00:00,2022-10-18 01:52:56.827000+00:00,0.0,4.4339,WARNING
Axis #6,23822,23822,2022-10-18 01:53:00.677000+00:00,2022-10-18 01:53:00.677000+00:00,0.0,3.6367,WARNING
Axis #4,23827,23827,2022-10-18 01:53:13.985000+00:00,2022-10-18 01:53:13.985000+00:00,0.0,3.1806,WARNING
Axis #4,23840,23840,2022-10-18 01:53:38.783000+00:00,2022-10-18 01:53:38.783000+00:00,0.0,3.8133,WARNING
Axis #1,23846,23846,2022-10-18 01:53:50.189000+00:00,2022-10-18 01:53:50.189000+00:00,0.0,4.8773,WARNING
Axis #8,23846,23846,2022-10-18 01:53:50.189000+00:00,2022-10-18 01:53:50.189000+00:00,0.0,1.0453,WARNING
Axis #4,23847,23847,2022-10-18 01:53:52.166000+00:00,2022-10-18 01:53:52.166000+00:00,0.0,3.2486,WARNING
Axis #3,23851,23851,2022-10-18 01:53:59.723000+00:00,2022-10-18 01:53:59.723000+00:00,0.0,12.3389,WARNING
Axis #6,23857,23857,2022-10-18 01:54:15.316000+00:00,2022-10-18 01:54:15.316000+00:00,0.0,3.6816,WARNING
Axis #3,23864,23864,2022-10-18 01:54:28.486000+00:00,2022-10-18 01:54:28.486000+00:00,0.0,10.238,WARNING
Axis #5,23866,23866,2022-10-18 01:54:32.167000+00:00,2022-10-18 01:54:32.167000+00:00,0.0,5.0989,WARNING
Axis #4,23896,23896,2022-10-18 01:55:33.613000+00:00,2022-10-18 01:55:33.613000+00:00,0.0,3.2625,WARNING
Axis #2,23903,23903,2022-10-18 01:55:46.732000+00:00,2022-10-18 01:55:46.732000+00:00,0.0,14.4986,WARNING
Axis #1,23916,23916,2022-10-18 01:56:11.222000+00:00,2022-10-18 01:56:11.222000+00:00,0.0,6.2679,WARNING
Axis #8,23916,23916,2022-10-18 01:56:11.222000+00:00,2022-10-18 01:56:11.222000+00:00,0.0,0.8345,WARNING
Axis #6,23925,23925,2022-10-18 01:56:32.361000+00:00,2022-10-18 01:56:32.361000+00:00,0.0,3.7934,WARNING
Axis #1,23927,23927,2022-10-18 01:56:36.101000+00:00,2022-10-18 01:56:36.101000+00:00,0.0,6.0283,WARNING
Axis #7,23935,23935,2022-10-18 01:56:51.054000+00:00,2022-10-18 01:56:51.054000+00:00,0.0,4.8871,WARNING
Axis #2,23937,23937,2022-10-18 01:56:54.908000+00:00,2022-10-18 01:56:54.908000+00:00,0.0,15.2532,WARNING
Axis #8,23945,23945,2022-10-18 01:57:10.002000+00:00,2022-10-18 01:57:10.002000+00:00,0.0,1.1683,WARNING
Axis #1,23953,23953,2022-10-18 01:57:29.315000+00:00,2022-10-18 01:57:29.315000+00:00,0.0,4.597,WARNING
Axis #3,23954,23954,2022-10-18 01:57:31.237000+00:00,2022-10-18 01:57:31.237000+00:00,0.0,10.2986,WARNING
Axis #2,23966,23966,2022-10-18 01:57:53.863000+00:00,2022-10-18 01:57:53.863000+00:00,0.0,24.1674,WARNING
Axis #4,23972,23972,2022-10-18 01:58:05.065000+00:00,2022-10-18 01:58:05.065000+00:00,0.0,3.8287,WARNING
Axis #2,23985,23985,2022-10-18 01:58:34.349000+00:00,2022-10-18 01:58:34.349000+00:00,0.0,16.5101,WARNING
Axis #6,23988,23988,2022-10-18 01:58:40.095000+00:00,2022-10-18 01:58:40.095000+00:00,0.0,4.0901,WARNING
Axis #3,23992,23992,2022-10-18 01:58:47.543000+00:00,2022-10-18 01:58:47.543000+00:00,0.0,13.6549,WARNING
Axis #7,23996,23996,2022-10-18 01:58:55.142000+00:00,2022-10-18 01:58:55.142000+00:00,0.0,4.7682,WARNING
Axis #3,23998,23998,2022-10-18 01:58:58.895000+00:00,2022-10-18 01:58:58.895000+00:00,0.0,10.5595,WARNING
Axis #7,24002,24002,2022-10-18 01:59:06.473000+00:00,2022-10-18 01:59:06.473000+00:00,0.0,4.6951,WARNING
